Id,ACTION
106,0.971736710030612
107,0.9987146652165471
108,0.9544904965447989
109,0.9867730606927191
110,0.9131595415437606
111,0.4214719323291167
112,0.9884927692070641
113,0.9719059462782433
114,0.966655184388014
115,0.9699075479994029
116,0.6924934592937553
117,0.8194671224907757
118,0.9644265317123593
119,0.9765861214410783
120,0.96923034584971
121,0.8755250793104642
122,0.9809338098958849
123,0.531848317228049
124,0.9485489795087748
125,0.9793550834437783
126,0.08481461351456111
127,0.43974558266345637
128,0.4493048867727477
129,0.8369913685754621
130,0.8282924620619838
131,0.990882142212002
132,0.9885026065962192
133,0.9770689193899602
134,0.4638584624489478
135,0.9680043510385415
136,0.8819705307016796
137,0.9641349415960234
138,0.7250964666155769
139,0.7254349556267402
140,0.9991760456811261
141,0.9084371617233252
142,0.826563732784888
143,0.9760799264942458
144,0.9555828502264445
145,0.9998480010630801
146,0.09542244109737866
147,0.3812778977504757
148,0.32050116090181485
149,0.9994564147349839
150,0.9924710210615403
151,0.9509285366978004
152,0.7314467659199956
153,0.9931865989709631
154,0.763385616757017
155,0.9120405807083797
156,0.9779766274887853
157,0.9300687604006102
158,0.981365661626424
159,0.9753355069271932
160,0.86437652477955
161,0.35275714788923107
162,0.9913826285111276
163,0.9400853254799844
164,0.936143153110647
165,0.9796614322686288
166,0.9998644117621653
167,0.7340338886586676
168,0.9823364052120948
169,0.9982519947930732
170,0.9502500256224056
171,0.9668722606539947
172,0.9919342666558787
173,0.913030878956441
174,0.9917658969318973
175,0.9382814643175288
176,0.9997338027716036
177,0.5356877713082853
178,0.9675072477639
179,0.9897573401358115
180,0.6939905165373965
181,0.1390242806349485
182,0.8506893913688548
183,0.36402876556310626
184,0.9088207436934982
185,0.9691235529181393
186,0.8007935745019011
187,0.9862124920038094
188,0.9004284124097489
189,0.1179767812854626
190,0.9866601271214792
191,0.9999709497165595
192,0.966974064500098
193,0.9996916057483111
194,0.9836736094923305
195,0.9556305068408592
196,0.9984049111579854
197,0.9148082560606382
198,0.7987333209852799
199,0.9781351822876907
200,0.6141356315755202
201,0.9977088951057597
202,0.9837333774809592
203,0.5971468375385978
204,0.954355501379234
205,0.9793278400483906
206,0.9643976897215454
207,0.9732156531162052
208,0.9896313216329607
209,0.2514525238484286
210,0.9418424940767596
211,0.6874844775823826
212,0.59398397821169
213,0.9993354522788337
214,0.9674014197451464
215,0.9828346754410726
216,0.9659101527852055
217,0.3355052640182847
218,0.9886718130300084
219,0.9855176864427468
220,0.6043263324635642
221,0.22036334110977465
222,0.999950918936655
223,0.9984097701010262
224,0.833964978987329
225,0.7735635874835386
226,0.6622887198974555
227,0.250673892304732
228,0.928446475187519
229,0.9998626745634228
230,0.957297529527126
231,0.9879546265915118
232,0.8781071238003005
233,0.6784627991049126
234,0.052895430734151705
235,0.8276171403042993
236,0.7421459743156388
237,0.8267362323066392
238,0.8609125027358007
239,0.858632094023559
240,0.9653698525047862
241,0.9015762179616394
242,0.24141642040569292
243,0.27338766180267526
244,0.9432741356692907
245,0.7369084782134819
246,0.9829004237075564
247,0.8403021877812142
248,0.870836039809577
249,0.9728798397744407
250,0.969318671920449
251,0.9817670355602154
252,0.5503877302305161
253,0.9666364119434094
254,0.9918986232738742
255,0.9999025196724566
256,0.8456252967849199
257,0.9747045754997027
258,0.26457355714210595
259,0.17245852998003613
260,0.9987445435198757
261,0.867339550183654
262,0.9512233083889592
263,0.9894959505809721
264,0.9948515695816385
265,0.9293775134111966
266,0.9902450087941915
267,0.3418695020375795
268,0.9678040077322898
269,0.7848638353383888
270,0.9760498195468164
271,0.9590832916045404
272,0.96866804385144
273,0.6861784719157527
274,0.3969425429117195
275,0.9746780990873092
276,0.8775137828547812
277,0.9419579097027211
278,0.9775431944354905
279,0.8289758896177342
280,0.17404610748779034
281,0.9999806810055385
282,0.9824412642688655
283,0.263903270230878
284,0.9775051152778862
285,0.9531671282444294
286,0.9867127321199389
287,0.9477442036260849
288,0.9798729101154624
289,0.7654024722085856
290,0.9043347999264535
291,0.08053865982992411
292,0.43390535318159845
293,0.9864543025935678
294,0.9322054575216093
295,0.9789350847305835
296,0.14365035657407582
297,0.02267521448543184
298,0.8824074686753333
299,0.028999531539157283
300,0.9798197208214199
301,0.4162706611089979
302,0.9961095549984866
303,0.12878769972468018
304,0.21191511944450236
305,0.9550998363451838
306,0.9838873170489562
307,0.8783758113495056
308,0.9856034597996627
309,0.6778395525657419
310,0.9395156250958454
311,0.9579840619556613
312,0.6167158219187685
313,0.9833379163053731
314,0.9939535325906839
315,0.9996390439969403
316,0.9663383100479949
317,0.7961968895401986
318,0.8989976047397631
319,0.02388558453142766
320,0.9745104604625494
321,0.9789928433268006
322,0.06585565419991546
323,0.9997263416744051
324,0.8718339078085197
325,0.8547125115734787
326,0.6396252479434718
327,0.9390050824056108
328,0.9775053643239066
329,0.9891000488399456
330,0.9714420676243358
331,0.9911429106994494
332,0.9660002971635006
333,0.9542387575472445
334,0.17927128195514477
335,0.9872261670215532
336,0.9739716791257831
337,0.9901663169296714
338,0.997830512727457
339,0.9693069885240808
340,0.9720052555565233
341,0.8507307015708717
342,0.9343936296605728
343,0.3639197306765995
344,0.9576126553876833
345,0.9989755769898404
346,0.9576434107888749
347,0.912720558479682
348,0.8411931981272938
349,0.997196354484597
350,0.39900571857609635
351,0.5498485566785333
352,0.9930058060117295
353,0.8846339346788892
354,0.23381429181415023
355,0.8819302593391862
356,0.9781953799879027
357,0.9695602192129749
358,0.993295394704679
359,0.5774291068234374
360,0.11070112361597331
361,0.5165427726246805
362,0.7846115787561334
363,0.9315626642081472
364,0.9763625548090553
365,0.9932140362580443
366,0.998720685453633
367,0.9493143994489079
368,0.9980998429314918
369,0.9683424151437581
370,0.8201914045893929
371,0.7812925095753079
372,0.9513750343808962
373,0.06306685480777437
374,0.09218585909024805
375,0.7256912798415123
376,0.9685788992254784
377,0.8947999102968964
378,0.9666862544583058
379,0.9998563511235311
380,0.804432955995138
381,0.9846314588775484
382,0.838983425240887
383,0.9784181742404978
384,0.9180982676453662
385,0.9358709078840907
386,0.922464315832288
387,0.6385049402825338
388,0.8958261820382933
389,0.9502401003843195
390,0.983129446078761
391,0.15712203931853344
392,0.9683853715404117
393,0.9890702722894656
394,0.9182634597165084
395,0.8708068483533744
396,0.9668395740225637
397,0.999989474555138
398,0.8918744273716057
399,0.9895932058641405
400,0.9895932939021442
401,0.9767409398943726
402,0.9417378813428067
403,0.6896217208655705
404,0.8991549172474446
405,0.9982616773969738
406,0.905679979644491
407,0.24436685614341852
408,0.98963400199654
409,0.8228152529520792
410,0.9972734569720778
411,0.9760551572631135
412,0.8990815861567741
413,0.14689040460689634
414,0.9923622477779476
415,0.9679703857811071
416,0.9466697125451902
417,0.9387609789278912
418,0.9629677301911762
419,0.9586977340951551
420,0.9801280441267937
421,0.9912079329748988
422,0.8168271307413776
423,0.9964420850145178
424,0.140854052654445
425,0.9856739389068524
426,0.8164095775599319
427,0.9482271679823775
428,0.9801487853837167
429,0.5037157389046093
430,0.9998634282583105
431,0.9702081337019717
432,0.9374140832920281
433,0.9655897169825547
434,0.7408880941076911
435,0.8379531913892903
436,0.9978296451639378
437,0.9867788177603894
438,0.04752499789441446
439,0.8665905230877587
440,0.027700937650693525
441,0.9625372733244326
442,0.9999474815769479
443,0.9390544534460967
444,0.9890650283671315
445,0.9918128289063226
446,0.98369192671193
447,0.5122406561799986
448,0.9802858951920561
449,0.7850094411409873
450,0.40831197214110165
451,0.7675071551441115
452,0.9823049445753109
453,0.9725152819836913
454,0.16472798177479975
455,0.9634134505883877
456,0.9897779313236074
457,0.9693429847904727
458,0.9645395441440607
459,0.931485984753926
460,0.18304233604145692
461,0.9303855383673937
462,0.9922575162748414
463,0.9504004032459876
464,0.9035696970768086
465,0.9459204457517099
466,0.9795038151455792
467,0.17185984746195815
468,0.9459064617711063
469,0.9727467846385169
470,0.8922465174456369
471,0.9560518105070296
472,0.8699473324294691
473,0.975095083764114
474,0.3824558564167223
475,0.9235541603915115
476,0.2844552748175727
477,0.9541060615335342
478,0.38035706919651013
479,0.999837953680755
480,0.9992865772484082
481,0.997869535637917
482,0.42886768087312577
483,0.9821064190938288
484,0.7170958680488229
485,0.6415077144394549
486,0.20809191640932415
487,0.9412617679887151
488,0.957435967017962
489,0.9765439754549557
490,0.9752706875875049
491,0.9437077165735908
492,0.9912942552187068
493,0.9787889855847548
494,0.9990306990124831
495,0.40105690529910765
496,0.9804838407750089
497,0.9988467759715813
498,0.9756891486536936
499,0.9767802466432159
500,0.9133054557398863
501,0.908355529007743
502,0.9393078074273467
503,0.8379835030390427
504,0.9870166328345211
505,0.9204445475502202
506,0.9665497445099477
507,0.9863063289514881
508,0.6839658763464684
509,0.8086484789673388
510,0.3944486758747175
511,0.8748870421426543
512,0.9759532892781893
513,0.8302425885622761
514,0.030440793225326494
515,0.9877731643158885
516,0.9038113786213481
517,0.9977104208831502
518,0.9193395152353778
519,0.640717312132148
520,0.3397560028116928
521,0.9871844558543802
522,0.8653228415647736
523,0.9931742311327502
524,0.2741198242944468
525,0.1864197892965476
526,0.05820754250165069
527,0.9887004835839376
528,0.9698714919458
529,0.5010189423341969
530,0.9642118856870584
531,0.6322329017921574
532,0.938778882598368
533,0.9891088672430268
534,0.994520837215249
535,0.9721353692602172
536,0.9776107612253125
537,0.9930964493385203
538,0.8971950308817462
539,0.8352536550771411
540,0.8828506077890789
541,0.9984806117020786
542,0.7208762587608858
543,0.23611353580992014
544,0.9728522846554958
545,0.9445007985179371
546,0.970977622335992
547,0.3299435652084998
548,0.6592461303069914
549,0.14390827643566598
550,0.6106246463073234
551,0.8168069510691519
552,0.6360584934613711
553,0.9719660389150845
554,0.4791392781509425
555,0.959946624064022
556,0.9770693218346085
557,0.9426115334452663
558,0.9110228864343324
559,0.8339885960554257
560,0.9114553126229039
561,0.9991446346679516
562,0.9877083192345202
563,0.975683621327238
564,0.3909407235678175
565,0.9973877113517509
566,0.9423434240587939
567,0.98565564123613
568,0.07914750696491761
569,0.9169599414076544
570,0.9814394664752908
571,0.025236874883666417
572,0.97350618851676185
573,0.8036836014242398
574,0.17124563644010204
575,0.9999814240509749
576,0.959388306558327
577,0.8218475508070359
578,0.9906644544599064
579,0.3867758871142967
580,0.5314181529795254
581,0.9521136936951898
582,0.900656539297339
583,0.9975627566139744
584,0.9521680341072546
585,0.9727499397770669
586,0.981076825695176
587,0.8714918549777473
588,0.9627466664139263
589,0.4201644587601847
590,0.6796140618661195
591,0.7316868154642017
592,0.9860217534736182
593,0.48801844661702126
594,0.9249833924408051
595,0.9998779066306108
596,0.9899790842712894
597,0.9945116542662914
598,0.20844779989705578
599,0.9220986374827715
600,0.9069533726383125
601,0.9917061421223753
602,0.5709315961168614
603,0.9999574804107839
604,0.9808160193767163
605,0.7102430468953695
606,0.9130586836327798
607,0.9616397175513103
608,0.8899960887791308
609,0.8965731118178487
610,0.9473346476417193
611,0.9409497172473558
612,0.9921878710998231
613,0.989841932288453
614,0.407870784826032
615,0.996338134021689
616,0.043515293243523566
617,0.7465899400579973
618,0.883817948411186
619,0.9515123220134247
620,0.96095089746667
621,0.9653232957479354
622,0.8989191850319738
623,0.9883766717880732
624,0.6548228156547425
625,0.098823539055459
626,0.9785590036284886
627,0.9873086523233359
628,0.7918272251766332
629,0.9883927690374705
630,0.9980070964985902
631,0.9890750507337861
632,0.7803761987459372
633,0.9837054999076342
634,0.9831605641389343
635,0.5182564682718981
636,0.880032267809506
637,0.9546375992223823
638,0.9835098498931663
639,0.8721162876232751
640,0.9910064081367788
641,0.982375905187933
642,0.9514531473470489
643,0.8588891695981243
644,0.9789388128890932
645,0.9842465629744053
646,0.1663236409349209
647,0.9123013478036385
648,0.35682478053181366
649,0.9971521374247513
650,0.1182611375948827
651,0.9964911584170144
652,0.9989441692451609
653,0.1385823660789873
654,0.9657235757194631
655,0.9075112422327916
656,0.9741504920032109
657,0.8931277230091946
658,0.9870003483976899
659,0.9829843239535355
660,0.64152986417847
661,0.9629935775453697
662,0.9852936509747147
663,0.9655453215827972
664,0.9706377748110967
665,0.7151078986867878
666,0.3951817605657384
667,0.24601284749875924
668,0.9648956224082843
669,0.6692377276867015
670,0.463814625299255
671,0.601189253680128
672,0.9511735133902789
673,0.057822403524268776
674,0.8718792993248123
675,0.8474239132524273
676,0.9635970298941025
677,0.36060682004101136
678,0.9651361564886319
679,0.9468442740413133
680,0.9566868263450375
681,0.2944739630164051
682,0.3655386200814132
683,0.9849561227553215
684,0.9765430786740887
685,0.8323912164895623
686,0.7404107148815903
687,0.9712379030225212
688,0.9855882332661953
689,0.9898025188026337
690,0.9908533679756643
691,0.9982983444297644
692,0.9903390015462477
693,0.7213220262660358
694,0.990474119209788
695,0.9450520714052892
696,0.9723673057911502
697,0.9962667519426551
698,0.9719957914729698
699,0.9853150181717558
700,0.9253014007037251
701,0.8726457011338726
702,0.9190392441185762
703,0.5560988005293745
704,0.9449629210182097
705,0.9676552574173516
706,0.11402093812443846
707,0.6914273141314632
708,0.9986781322818858
709,0.8508620329494535
710,0.9132909896407295
711,0.7960242745159581
712,0.5930592165480515
713,0.9744947715020658
714,0.9988231666968214
715,0.8986513142650319
716,0.12226744412626712
717,0.9916732493016934
718,0.8967158388991268
719,0.9790357772583876
720,0.7855781226340504
721,0.8552866378702212
722,0.7964777528278797
723,0.8847512613410689
724,0.5117956272156449
725,0.9964573516816916
726,0.9451474534396386
727,0.9831896121066331
728,0.9999558655212563
729,0.7499623694250527
730,0.8431192794695193
731,0.5782783143608533
732,0.9998872968233609
733,0.9983868791886675
734,0.9999241095042177
735,0.8630999868971454
736,0.10155118065750492
737,0.931556288048026
738,0.8817785294206415
739,0.7721219573862403
740,0.9921345184945144
741,0.842930005932518
742,0.9789408747527235
743,0.9628897236147259
744,0.9907222794946945
745,0.9609659063002611
746,0.9859746232769323
747,0.9904362943133512
748,0.9889728058649295
749,0.9643536039105466
750,0.9998882160033186
751,0.9758737369863465
752,0.9429783223410081
753,0.9045573765218206
754,0.9539477784265497
755,0.9047236395275685
756,0.09588543701573032
757,0.9999388153710206
758,0.9871795606054197
759,0.7560680732885487
760,0.7934395143727965
761,0.9208720171216529
762,0.9216937326090525
763,0.5300974001878114
764,0.8119349913221788
765,0.9396953091286258
766,0.7831738469154554
767,0.9755904426868698
768,0.9842982209386019
769,0.6599255147282973
770,0.9942011700296439
771,0.9964544484738783
772,0.945675345265232
773,0.903919244945919
774,0.9691709535671459
775,0.8585897851500679
776,0.058210095821576005
777,0.47109288514105363
778,0.9758504267286411
779,0.9793018789851795
780,0.0949641036794221
781,0.04405484451204726
782,0.9449409859541594
783,0.9930718053820781
784,0.5087619506727568
785,0.14832344798352393
786,0.9817893921031278
787,0.9864013443733711
788,0.6411844933479661
789,0.9493146152365631
790,0.8218227835778708
791,0.9365513586626864
792,0.991821518055053
793,0.3755489343551078
794,0.9165117344825697
795,0.946018318259682
796,0.18633890545784065
797,0.9707551587704837
798,0.9469760761695115
799,0.978126682554465
800,0.9902084189716763
801,0.990573302136235
802,0.9275079210436721
803,0.8728116498427237
804,0.9859171940731675
805,0.9866299977485773
806,0.9843475299310493
807,0.1314569537206006
808,0.5333716432554055
809,0.9874922604951543
810,0.983038889070338
811,0.9384022523703005
812,0.24316969246714829
813,0.9993598434438254
814,0.9766881879280324
815,0.23668782893771337
816,0.9999484164046892
817,0.9997583661950284
818,0.9524650214599677
819,0.9808855365066455
820,0.0845373865738551
821,0.9658242973035881
822,0.9921831451446066
823,0.9993889061414184
824,0.9836412611364962
825,0.987783648008281
826,0.6910043244917741
827,0.9990955178507187
828,0.8843252799350736
829,0.987546968660093
830,0.9605943449976341
831,0.22541651875696145
832,0.9998912108579973
833,0.9876984615360467
834,0.8905172395141657
835,0.9996901710213482
836,0.34227586684571243
837,0.5745832658236153
838,0.9912128010486231
839,0.24285379713245098
840,0.8627012667845759
841,0.6273843855009256
842,0.9824422589265006
843,0.9964859451977403
844,0.9588449065587374
845,0.8622975068985235
846,0.7721189776331713
847,0.9539952403553398
848,0.9664446173292388
849,0.8771615589924081
850,0.19982728386838852
851,0.9916305502002035
852,0.8337026457191564
853,0.93904048651016
854,0.05090394043860042
855,0.9545846368823527
856,0.9850231263167007
857,0.9087861434560585
858,0.9517924834210719
859,0.9965457614991807
860,0.9994380513924519
861,0.924725565452161
862,0.43059894772513974
863,0.9841102959486455
864,0.8083284663808659
865,0.04948731462237147
866,0.26493459668304514
867,0.9981128289988381
868,0.8540477755735854
869,0.9257142085034823
870,0.8935336061376645
871,0.9545846368823527
872,0.7460602070060716
873,0.9565827937545287
874,0.5962063070628038
875,0.9994684253823245
876,0.9033373671870882
877,0.9691084823455379
878,0.5020244628290614
879,0.9244041107355693
880,0.9793666333312663
881,0.566166838374342
882,0.9725493303555883
883,0.986393408151887
884,0.4535157741251334
885,0.5326118653899757
886,0.9987910709910476
887,0.20965707370706888
888,0.8896328756874375
889,0.9586654401930157
890,0.9810792667664086
891,0.9855410717372391
892,0.9526231630681155
893,0.08449133061083086
894,0.9993424689885243
895,0.9890667591166421
896,0.5106658345763315
897,0.6766799969585775
898,0.9678227962490966
899,0.10060492617669387
900,0.9768889516103656
901,0.9540764768543942
902,0.9476315199200612
903,0.9513195395704861
904,0.983947439291288
905,0.8958741603183079
906,0.7195428400813031
907,0.9967966290719609
908,0.9833760098132425
909,0.6528763524121484
910,0.9515269479363189
911,0.6489656899223532
912,0.9905065075678019
913,0.9941622157695481
914,0.9905097467310864
915,0.9787541186398379
916,0.9417960595853939
917,0.9715148850268454
918,0.9627932363065396
919,0.9878221190399805
920,0.9889124487428734
921,0.9674963660103489
922,0.950987671316956
923,0.8784826647898434
924,0.19924399596883766
925,0.22179141360674626
926,0.9649882518762027
927,0.9937645321035912
928,0.9538030959443698
929,0.9681621581043025
930,0.9998281307687608
931,0.9767811307128672
932,0.9376712915174608
933,0.4876840552327697
934,0.9490968526609893
935,0.9704610758382205
936,0.9177051945102891
937,0.9833771903885842
938,0.8601326153656053
939,0.9716726166363646
940,0.8034878492260185
941,0.9679767178884342
942,0.9458605764646802
943,0.08085542249919134
944,0.983947439291288
945,0.9874784672899416
946,0.8639664686026212
947,0.9238195246791812
948,0.04950407920795651
949,0.9494691393616973
950,0.6035661992971532
951,0.9940966856427124
952,0.34604057964963025
953,0.909572526106347
954,0.970811350693213
955,0.7365071818467355
956,0.14658493430213254
957,0.9766068418695188
958,0.8094487726117227
959,0.0599200363239718
960,0.4493880741436693
961,0.9935647752209341
962,0.962476444658143
963,0.9856972205874808
964,0.755144902501793
965,0.9988326396138566
966,0.14682220520630657
967,0.9863534903795113
968,0.12997507923553026
969,0.6547444709304071
970,0.9128099111277701
971,0.7603354666200676
972,0.999896964716046
973,0.9645911799995988
974,0.9873284066629682
975,0.7051573922274841
976,0.8517480827749182
977,0.3463808009408386
978,0.9502601891675281
979,0.867341904336653
980,0.023060701817960407
981,0.9933919016885244
982,0.9839627187624854
983,0.9981160114009625
984,0.009291651054847232
985,0.9707186938447488
986,0.9767812263483376
987,0.9959289469086469
988,0.7173848675606664
989,0.7354935284960943
990,0.9159374970348799
991,0.019275738427502225
992,0.8778206102921957
993,0.9998555930114004
994,0.9993164219992161
995,0.969343027297183
996,0.9868282486046819
997,0.9088820080416306
998,0.8738638646733461
999,0.918969539329102
1000,0.9772731154809919
1001,0.9951376907166479
1002,0.8871990116735814
1003,0.9658005862567849
1004,0.9647237896735814
1005,0.7151564409797467
1006,0.8115891358550023
1007,0.9735057382484049
1008,0.9980910005655728
1009,0.9986277104284168
1010,0.9147702313265028
1011,0.9352178888546272
1012,0.3858644281280946
1013,0.9938882986447454
1014,0.9579183380861803
1015,0.9876602658294076
1016,0.9786308467952136
1017,0.47344548895848715
1018,0.4044813853585443
1019,0.8483746293557941
1020,0.9893883500145447
1021,0.9888716382779688
1022,0.9473986467115993
1023,0.6470080455619767
1024,0.952997462920585
1025,0.5366168976554434
1026,0.7202667642831528
1027,0.9511075307396276
1028,0.7742323196227854
1029,0.9772165725874463
1030,0.9493647690299319
1031,0.9454808944127585
1032,0.9999842557499039
1033,0.9995254057604215
1034,0.9891621074421045
1035,0.9997921785363142
1036,0.9908421035820809
1037,0.4899534177139127
1038,0.9127557907415801
1039,0.9858711467538265
1040,0.9603527189414868
1041,0.9433058040787834
1042,0.9580945848264879
1043,0.08906553344079172
1044,0.11895454852542736
1045,0.042774140629914505
1046,0.9804574398830644
1047,0.9833866005403178
1048,0.9560518105070296
1049,0.1718448358277818
1050,0.9715440367594195
1051,0.9697975577259893
1052,0.9984264734803333
1053,0.9837904283179488
1054,0.48896226719057395
1055,0.9961379423862554
1056,0.7406341778668037
1057,0.9869453228778061
1058,0.984494377834558
1059,0.9822228607912046
1060,0.9846916775974729
1061,0.4713743664874725
1062,0.9952134500898046
1063,0.23157227156935137
1064,0.9833061443095057
1065,0.9992168335004503
1066,0.9623389615373623
1067,0.9968737145230924
1068,0.5201541762019398
1069,0.9746812952453229
1070,0.9904311230516828
1071,0.6005134978579189
1072,0.9882090922072152
1073,0.8907366094042145
1074,0.9629823591416737
1075,0.9953730712672265
1076,0.9755474856029138
1077,0.9304118733436093
1078,0.9431054548475575
1079,0.9847762541712756
1080,0.23938531513637487
1081,0.9845701846350022
1082,0.9771784493184187
1083,0.8579727551924881
1084,0.948753104226328
1085,0.9732585229720682
1086,0.9999792382117897
1087,0.9170456667000809
1088,0.7897114773328355
1089,0.9637641219921779
1090,0.9874473939137279
1091,0.9056627364283186
1092,0.9435778088193022
1093,0.958143342104059
1094,0.9670846711105746
1095,0.9922352641302957
1096,0.9434595212043169
1097,0.9853391996019826
1098,0.9875553640604168
1099,0.971628373259142
1100,0.6571679903513284
1101,0.9150840939154752
1102,0.46687597959643384
1103,0.9999685757808551
1104,0.17934538150873275
1105,0.9955140768809841
1106,0.9999626474341339
1107,0.984138446976019
1108,0.9368430219561731
1109,0.9891788039668972
1110,0.9803834976761382
1111,0.9831605641389343
1112,0.901588325660372
1113,0.9810833771270794
1114,0.9137375599946039
1115,0.5504718721151631
1116,0.9368053323450045
1117,0.9845014443192727
1118,0.47301405521891177
1119,0.346886359578283
1120,0.9765536475912682
1121,0.9137002899911926
1122,0.8877347591110616
1123,0.36554775720698784
1124,0.4548897703670146
1125,0.9901080018855736
1126,0.7369084782134819
1127,0.9968852693532564
1128,0.9852132391768937
1129,0.9962672274092126
1130,0.99763174966325
1131,0.6360292274695691
1132,0.4913602006535486
1133,0.9679212787875966
1134,0.9756905735011232
1135,0.21662574474158144
1136,0.5378107045413713
1137,0.9703881932735349
1138,0.9999327040866721
1139,0.9685903205160467
1140,0.22354573695854205
1141,0.9905874108028284
1142,0.7912249318642709
1143,0.9104521654404971
1144,0.7863235988182588
1145,0.9180427270136384
1146,0.9999726863579996
1147,0.9755098173733378
1148,0.9825989522017267
1149,0.9833013201311814
1150,0.9868598365562712
1151,0.9898871996234627
1152,0.9551684496124735
1153,0.9999446421400737
1154,0.2202981367601495
1155,0.9999525563973934
1156,0.993223608700471
1157,0.9289500640833006
1158,0.6420057986381873
1159,0.9827287566021324
1160,0.4023290472949702
1161,0.9908010365362404
1162,0.9780789787985786
1163,0.8610360843391929
1164,0.9810897541363396
1165,0.9676207909211674
1166,0.7654827757061757
1167,0.9889284601595203
1168,0.9838216993328853
1169,0.5906474464483125
1170,0.18187798537817165
1171,0.953940132254963
1172,0.8306326564794737
1173,0.9747683002075141
1174,0.9484119808472942
1175,0.9598752648617589
1176,0.989975551834572
1177,0.9888799471864805
1178,0.9834983333695297
1179,0.9403190056551125
1180,0.2978874328750096
1181,0.2570837715446325
1182,0.8882122254045349
1183,0.8190042393583927
1184,0.9920816922576288
1185,0.999895644446074
1186,0.3651802483228148
1187,0.983239366427488
1188,0.023667437272503828
1189,0.9430595093570393
1190,0.9662842107540893
1191,0.9770804003460368
1192,0.9994235188434879
1193,0.9949134749279409
1194,0.8732109934382624
1195,0.9969789719435993
1196,0.9872049595574973
1197,0.9798782104053136
1198,0.9888203550095084
1199,0.9942810774907683
1200,0.9993078593151681
1201,0.9796544125202977
1202,0.9993139168285051
1203,0.9941216047925827
1204,0.7804301117815162
1205,0.9861954425828622
1206,0.551418289235471
1207,0.6938578213796768
1208,0.9966886645842992
1209,0.5080112261039261
1210,0.7585161390467791
1211,0.9883834741606005
1212,0.9851686035222028
1213,0.46172460206437815
1214,0.929261584466408
1215,0.999875803836928
1216,0.5486879345934083
1217,0.4716343725949551
1218,0.9542236542253959
1219,0.9166227751907321
1220,0.1407371847100962
1221,0.9894848450750898
1222,0.8609383630601826
1223,0.9347854378235438
1224,0.935491970746901
1225,0.9743157733459931
1226,0.9885078002254848
1227,0.8089830293899137
1228,0.5498787195795152
1229,0.9500053538910175
1230,0.9998634282583105
1231,0.9150915643233288
1232,0.9293239990535218
1233,0.9657667065170877
1234,0.9869295033085622
1235,0.8916344613534857
1236,0.9668818641603975
1237,0.899290071034563
1238,0.7859782094948484
1239,0.9938427694136915
1240,0.8223320476083035
1241,0.9857741349908963
1242,0.9000152996183604
1243,0.9726263267320739
1244,0.9999704656512631
1245,0.9980880593456507
1246,0.45663172268308894
1247,0.9762704004981088
1248,0.9985759876145647
1249,0.515576118211027
1250,0.9999179144505961
1251,0.6050473602523198
1252,0.8424912651706291
1253,0.9992662991409987
1254,0.9166923558669616
1255,0.9653885136360628
1256,0.991872205564335
1257,0.2021230423528833
1258,0.9616994241607474
